resultados_1.txt

CPU	 87	 0
CPU	 89	 0.016675
CPU	 91	 0.01665
CPU	 93	 0.03335
CPU	 95	 0.01665
CPU	 97	 0.016675
CPU	 99	 0.01665
CPU	 101	 0.016675
CPU	 103	 0.016675
CPU	 105	 0.01665
CPU	 107	 0.016675
CPU	 109	 0.03335
CPU	 111	 0.016675
CPU	 113	 0.033325
CPU	 115	 0.01665
CPU	 117	 0.016675
CPU	 119	 0.01665
CPU	 121	 0.033325
CPU	 123	 0.01665
CPU	 125	 0.033325
CPU	 127	 0.016675
CPU	 129	 0.016675
CPU	 131	 0.016675
CPU	 133	 0.033325
CPU	 135	 0
CPU	 137	 0.033325
CPU	 139	 0.016675
CPU	 141	 0.03335
CPU	 143	 0.016675
CPU	 145	 0.01665
CPU	 147	 0.016675
CPU	 149	 0.016675
CPU	 151	 0.01665
CPU	 153	 0.03335
CPU	 155	 0.01665
CPU	 157	 0.016675
CPU	 159	 0.016675
CPU	 161	 0.03335
CPU	 163	 0.033325
CPU	 165	 0.03335
CPU	 167	 0.01665
CPU	 169	 0.033325
CPU	 171	 0.016675
CPU	 173	 0.05
CPU	 175	 0.01665
CPU	 177	 0.033325
CPU	 179	 0.016675
CPU	 181	 0.03335
CPU	 183	 0.03335
CPU	 185	 0.05
CPU	 187	 0.03335
CPU	 189	 0.05
CPU	 191	 0.016675
CPU	 193	 0.03335
CPU	 195	 0.03335
CPU	 197	 0.05
CPU	 199	 0.016675
IO	 0	 202.667
IO	 2	 202.883
IO	 4	 203.083
IO	 6	 203.217
IO	 8	 203.4
IO	 10	 203.517
IO	 12	 203.7
IO	 14	 203.783
IO	 16	 203.95
IO	 18	 204.083
IO	 20	 204.2
IO	 22	 204.317
IO	 24	 204.467
IO	 26	 204.567
IO	 28	 204.7
IO	 30	 204.767
IO	 32	 204.9
IO	 34	 204.983
IO	 36	 205.1
IO	 38	 205.167
IO	 40	 205.3
IO	 42	 205.367
IO	 44	 205.467
IO	 46	 205.55
IO	 48	 205.65
IO	 50	 205.7
IO	 52	 205.817
IO	 54	 205.867
IO	 56	 205.967
IO	 58	 206
IO	 60	 206.1
IO	 62	 206.133
IO	 64	 206.217
IO	 66	 206.25
IO	 68	 206.317
IO	 70	 206.35
IO	 72	 206.383
IO	 74	 206.4
IO	 76	 206.45
IO	 78	 206.45
IO	 80	 206.5
IO	 82	 206.483
IO	 84	 206.55
IO	 86	 206.55
IO	 88	 206.583
IO	 90	 206.567
IO	 92	 206.6
IO	 94	 206.6
IO	 96	 206.6
IO	 98	 206.6
IO	 100	 206.617
IO	 102	 206.6
IO	 104	 206.6
IO	 106	 206.567
IO	 108	 206.583
IO	 110	 206.55
IO	 112	 206.517
IO	 114	 206.5
IO	 116	 206.45
IO	 118	 206.417
IO	 120	 206.4
IO	 122	 206.35
IO	 124	 206.317
IO	 126	 206.283
IO	 128	 206.217
IO	 130	 206.183
IO	 132	 206.117
IO	 134	 206.083
IO	 136	 206.033
IO	 138	 205.967
IO	 140	 205.883
IO	 142	 205.833
IO	 144	 205.75
IO	 146	 205.7
IO	 148	 205.617
IO	 150	 205.533
IO	 152	 205.45
IO	 154	 205.367
IO	 156	 205.283
IO	 158	 205.217
IO	 160	 205.083
IO	 162	 204.983
IO	 164	 204.883
IO	 166	 204.8
IO	 168	 204.683
IO	 170	 204.583
IO	 172	 204.467
IO	 174	 204.367
IO	 176	 204.233
IO	 178	 204.1
IO	 180	 203.983
IO	 182	 203.85
IO	 184	 203.717
IO	 186	 203.583
IO	 188	 203.433
IO	 190	 203.3
IO	 192	 203.133
IO	 194	 203.017
IO	 196	 202.833
IO	 198	 202.7
